"(instance (member Socket (parameter -1 (member isIP (return (member binding (member exports (module process))))))))","end"
"(instance (member Socket (parameter -1 (member isIP (return (member binding (member exports (module process))))))))","close"
"(instance (member Socket (parameter -1 (member isIP (return (member binding (member exports (module process))))))))","timeout"
"(instance (member Socket (parameter -1 (member isIP (return (member binding (member exports (module process))))))))","finish"
"(instance (member Socket (parameter -1 (member isIP (return (member binding (member exports (module process))))))))","connect"
"(instance (member TLSSocket (member exports (module tls))))","error"
"(instance (member TLSSocket (member exports (module tls))))","data"
"(instance (member TLSSocket (member exports (module tls))))","end"
"(instance (member TLSSocket (member exports (module tls))))","close"
"(instance (member TLSSocket (member exports (module tls))))","timeout"
"(instance (member TLSSocket (member exports (module tls))))","connect"
"(instance (member TLSSocket (member exports (module tls))))","readable"
"(instance (member TLSSocket (member exports (module tls))))","drain"
"(instance (member TLSSocket (member exports (module tls))))","secureConnect"
"(instance (member Transform (member exports (module readable-stream))))","error"
"(instance (member Transform (member exports (module readable-stream))))","data"
"(instance (member Transform (member exports (module readable-stream))))","end"
"(instance (member Transform (member exports (module readable-stream))))","close"
"(instance (member Transform (member exports (module readable-stream))))","finish"
"(instance (member Transform (member exports (module readable-stream))))","readable"
"(instance (member Transform (member exports (module readable-stream))))","drain"
"(instance (member Transform (member exports (module stream))))","error"
"(instance (member Transform (member exports (module stream))))","data"
"(instance (member Transform (member exports (module stream))))","end"
"(instance (member Transform (member exports (module stream))))","close"
"(instance (member Transform (member exports (module stream))))","resume"
"(instance (member Transform (member exports (module stream))))","finish"
"(instance (member Transform (member exports (module stream))))","readable"
"(instance (member Transform (member exports (module stream))))","pipe"
"(instance (member Transform (member exports (module stream))))","drain"
"(instance (member Writable (member Readable (member exports (module stream)))))","error"
"(instance (member Writable (member Readable (member exports (module stream)))))","removeListener"
"(instance (member Writable (member Readable (member exports (module stream)))))","close"
"(instance (member Writable (member Readable (member exports (module stream)))))","finish"
"(instance (member Writable (member Readable (member exports (module stream)))))","pipe"
"(instance (member Writable (member Readable (member exports (module stream)))))","unpipe"
"(instance (member Writable (member Readable (member exports (module stream)))))","drain"
"(instance (member Writable (member Readable (member exports (module stream)))))","newListener"
"(instance (member Writable (member Stream (member exports (module stream)))))","error"
"(instance (member Writable (member Stream (member exports (module stream)))))","removeListener"
"(instance (member Writable (member Stream (member exports (module stream)))))","close"
"(instance (member Writable (member Stream (member exports (module stream)))))","finish"
"(instance (member Writable (member Stream (member exports (module stream)))))","pipe"
"(instance (member Writable (member Stream (member exports (module stream)))))","unpipe"
"(instance (member Writable (member Stream (member exports (module stream)))))","drain"
"(instance (member Writable (member Stream (member exports (module stream)))))","newListener"
"(instance (member Writable (member exports (module readable-stream))))","error"
"(instance (member Writable (member exports (module readable-stream))))","removeListener"
"(instance (member Writable (member exports (module readable-stream))))","close"
"(instance (member Writable (member exports (module readable-stream))))","finish"
"(instance (member Writable (member exports (module readable-stream))))","pipe"
"(instance (member Writable (member exports (module readable-stream))))","unpipe"
"(instance (member Writable (member exports (module readable-stream))))","drain"
"(instance (member Writable (member exports (module readable-stream))))","newListener"
"(instance (member Writable (member exports (module stream))))","error"
"(instance (member Writable (member exports (module stream))))","removeListener"
"(instance (member Writable (member exports (module stream))))","close"
"(instance (member Writable (member exports (module stream))))","finish"
"(instance (member Writable (member exports (module stream))))","pipe"
"(instance (member Writable (member exports (module stream))))","unpipe"
"(instance (member Writable (member exports (module stream))))","drain"
"(instance (member Writable (member exports (module stream))))","newListener"
"(instance (member WriteStream (member exports (module fs))))","error"
"(instance (member WriteStream (member exports (module fs))))","close"
"(instance (member WriteStream (member exports (module fs))))","finish"
"(instance (member exports (module events)))","removeListener"
"(instance (member exports (module events)))","newListener"
"(instance (member exports (module readable-stream)))","error"
"(instance (member exports (module readable-stream)))","data"
"(instance (member exports (module readable-stream)))","end"
"(instance (member exports (module readable-stream)))","close"
"(instance (member exports (module readable-stream)))","resume"
"(instance (member exports (module readable-stream)))","pause"
"(instance (member exports (module readable-stream)))","readable"
"(instance (member exports (module ws)))","message"
"(instance (member exports (module ws)))","open"
"(instance (member exports (module ws)))","close"
"(instance (member exports (module ws)))","pong"
"(instance (member exports (module ws)))","ping"
"(instance (member exports (module ws)))","upgrade"
"(instance (member exports (module ws)))","unexpected-response"
"(member exports (module process))","warning"
"(member exports (module process))","message"
"(member exports (module process))","removeListener"
"(member exports (module process))","disconnect"
"(member exports (module process))","beforeExit"
"(member exports (module process))","multipleResolves"
"(member exports (module process))","newListener"
"(member exports (module process))","rejectionHandled"
"(member exports (module process))","uncaughtException"
"(member exports (module process))","unhandledRejection"
"(member process (return (member fork (member exports (module cluster)))))","error"
"(member process (return (member fork (member exports (module cluster)))))","message"
"(member process (return (member fork (member exports (module cluster)))))","close"
"(member process (return (member fork (member exports (module cluster)))))","exit"
"(member socket (instance (member IncomingMessage (member exports (module http)))))","drain"
"(member socket (parameter 0 (parameter 0 (member createServer (member exports (module http))))))","error"
"(member socket (parameter 0 (parameter 0 (member createServer (member exports (module http))))))","data"
"(member socket (parameter 0 (parameter 0 (member createServer (member exports (module http))))))","close"
"(member socket (parameter 0 (parameter 0 (member createServer (member exports (module http))))))","timeout"
"(member socket (parameter 0 (parameter 1 (member get (member exports (module http))))))","error"
"(member socket (parameter 0 (parameter 1 (member get (member exports (module http))))))","close"
"(member socket (return (member get (member exports (module http)))))","close"
"(member socket (return (member request (member exports (module http)))))","close"
"(member socket (return (member request (member exports (module https)))))","connect"
"(member sockets (instance (member exports (module socket.io))))","connection"
"(member sockets (return (member exports (module socket.io))))","connection"
"(member sockets (return (member listen (member exports (module socket.io)))))","connect"
"(member sockets (return (member listen (member exports (module socket.io)))))","connection"
"(member sockets (return (member listen (return (member exports (module socket.io))))))","connection"
"(member stderr (member exports (module process)))","error"
"(member stderr (member exports (module process)))","data"
"(member stderr (member exports (module process)))","finish"
"(member stderr (member exports (module process)))","readable"
"(member stderr (member exports (module process)))","drain"
"(member stderr (member process (return (member fork (member exports (module cluster))))))","data"
"(member stderr (return (member exec (member exports (module child_process)))))","data"
"(member stderr (return (member fork (member exports (module child_process)))))","error"
"(member stderr (return (member fork (member exports (module child_process)))))","data"
"(member stderr (return (member on (return (member fork (member exports (module child_process)))))))","data"
"(member stderr (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","error"
"(member stderr (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","data"
"(member stderr (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","readable"
"(member stderr (return (member on (return (member spawn (member exports (module child_process)))))))","data"
"(member stderr (return (member spawn (member exports (module child_process)))))","error"
"(member stderr (return (member spawn (member exports (module child_process)))))","data"
"(member stderr (return (member spawn (member exports (module child_process)))))","end"
"(member stderr (return (member spawn (member exports (module child_process)))))","close"
"(member stderr (return (member spawn (member exports (module child_process)))))","readable"
"(member stdin (member exports (module process)))","error"
"(member stdin (member exports (module process)))","data"
"(member stdin (member exports (module process)))","end"
"(member stdin (member exports (module process)))","close"
"(member stdin (member exports (module process)))","resume"
"(member stdin (member exports (module process)))","pause"
"(member stdin (member exports (module process)))","finish"
"(member stdin (member exports (module process)))","readable"
"(member stdin (member exports (module process)))","drain"
"(member stdin (member exports (module process)))","newListener"
"(member stdin (return (member exec (member exports (module child_process)))))","error"
"(member stdin (return (member exec (member exports (module child_process)))))","drain"
"(member stdin (return (member fork (member exports (module child_process)))))","error"
"(member stdin (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","error"
"(member stdin (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","drain"
"(member stdin (return (member on (return (member spawn (member exports (module child_process)))))))","error"
"(member stdin (return (member spawn (member exports (module child_process)))))","error"
"(member stdin (return (member spawn (member exports (module child_process)))))","close"
"(member stdin (return (member spawn (member exports (module child_process)))))","finish"
"(member stdin (return (member spawn (member exports (module child_process)))))","drain"
"(member stdout (member exports (module process)))","error"
"(member stdout (member exports (module process)))","data"
"(member stdout (member exports (module process)))","end"
"(member stdout (member exports (module process)))","close"
"(member stdout (member exports (module process)))","finish"
"(member stdout (member exports (module process)))","readable"
"(member stdout (member exports (module process)))","pipe"
"(member stdout (member exports (module process)))","unpipe"
"(member stdout (member exports (module process)))","drain"
"(member stdout (member process (return (member fork (member exports (module cluster))))))","data"
"(member stdout (return (member exec (member exports (module child_process)))))","error"
"(member stdout (return (member exec (member exports (module child_process)))))","data"
"(member stdout (return (member exec (member exports (module child_process)))))","end"
"(member stdout (return (member exec (member exports (module child_process)))))","close"
"(member stdout (return (member fork (member exports (module child_process)))))","error"
"(member stdout (return (member fork (member exports (module child_process)))))","data"
"(member stdout (return (member fork (member exports (module child_process)))))","end"
"(member stdout (return (member fork (member exports (module child_process)))))","close"
"(member stdout (return (member on (return (member exec (member exports (module child_process)))))))","data"
"(member stdout (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","error"
"(member stdout (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","data"
"(member stdout (return (member on (return (member on (return (member spawn (member exports (module child_process)))))))))","end"
