"(instance (parameter 1 (member on (parameter 0 (member call (member Transform (root https://www.npmjs.com/package/readable-stream)))))))","end"
"(instance (parameter 1 (member on (parameter 1 (parameter 1 (member on (return (member createServer (root https://www.npmjs.com/package/http)))))))))","error"
"(instance (parameter 1 (member on (parameter 1 (parameter 1 (member once (return (member createServer (root https://www.npmjs.com/package/http)))))))))","error"
"(instance (parameter 1 (member on (return (member EventEmitter (root https://www.npmjs.com/package/events))))))","broadcast"
"(instance (parameter 1 (member on (return (member Socket (root https://www.npmjs.com/package/net))))))","writable"
"(instance (parameter 1 (member on (return (member Socket (root https://www.npmjs.com/package/net))))))","congestion"
"(instance (parameter 1 (member on (return (member TLSSocket (root https://www.npmjs.com/package/tls))))))","writable"
"(instance (parameter 1 (member on (return (member TLSSocket (root https://www.npmjs.com/package/tls))))))","congestion"
"(instance (parameter 1 (member on (return (member _buildSession (parameter 0 (member call (member Writable (root https://www.npmjs.com/package/readable-stream)))))))))","error"
"(instance (parameter 1 (member on (return (member connect (root https://www.npmjs.com/package/net))))))","error"
"(instance (parameter 1 (member on (return (member connect (root https://www.npmjs.com/package/net))))))","close"
"(instance (parameter 1 (member on (return (member createServer (root https://www.npmjs.com/package/net))))))","close"
"(instance (parameter 1 (member on (return (root https://www.npmjs.com/package/socket.io-client)))))","disconnect"
"(instance (parameter 1 (member once (instance (parameter 1 (member connect (root https://www.npmjs.com/package/net)))))))","data"
"(instance (parameter 1 (member once (member agent (parameter 0 (member request (root https://www.npmjs.com/package/http)))))))","error"
"(instance (parameter 1 (member once (member agent (parameter 0 (member request (root https://www.npmjs.com/package/https)))))))","error"
"(instance (parameter 1 (member once (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))))","open"
"(instance (parameter 1 (member once (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))))","error"
"(member SMTPServer (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","connect"
"(member _account (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","transaction-outbound"
"(member _adminClient (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _adminClient (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","close"
"(member _api (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","didFinishLaunching"
"(member _backoff (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","ready"
"(member _backoff (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","fail"
"(member _bouncyStream (member connection (parameter 0 (parameter 1 (member on (return (member createServer (root https://www.npmjs.com/package/http))))))))","error"
"(member _bouncyStream (member connection (parameter 0 (parameter 1 (member on (return (member createServer (root https://www.npmjs.com/package/https))))))))","error"
"(member _btParser (parameter 0 (member call (member Transform (root https://www.npmjs.com/package/stream)))))","data"
"(member _btSerialiser (parameter 0 (member call (member Transform (root https://www.npmjs.com/package/stream)))))","data"
"(member _child (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","message"
"(member _child (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","exit"
"(member _chunker (parameter 0 (member call (member Writable (root https://www.npmjs.com/package/stream)))))","data"
"(member _chunker (parameter 0 (member call (member Writable (root https://www.npmjs.com/package/stream)))))","chunkEnd"
"(member _chunker (parameter 0 (member call (member Writable (root https://www.npmjs.com/package/stream)))))","chunkStart"
"(member _client (member _gc (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events))))))","message"
"(member _client (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","navdata"
"(member _concentrate (parameter 0 (member call (member Transform (root https://www.npmjs.com/package/stream)))))","data"
"(member _concentrate (parameter 0 (member call (member Transform (root https://www.npmjs.com/package/stream)))))","end"
"(member _connection (instance (member _connHandleEnd (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))))","error"
"(member _connection (instance (member _connHandleTimeout (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))))","error"
"(member _connection (instance (member _emitAndClose (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))))","error"
"(member _connection (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","message"
"(member _connection (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","close"
"(member _cprocess (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","message"
"(member _cprocess (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","exit"
"(member _db (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","ready"
"(member _db (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _db (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","open"
"(member _db (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","close"
"(member _db (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","repairing"
"(member _discover (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","update"
"(member _discover (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","offline"
"(member _discover (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","online"
"(member _domain (parameter 0 (member call (member Interface (root https://www.npmjs.com/package/readline)))))","error"
"(member _el (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","input"
"(member _encode (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","readable"
"(member _encoder (parameter 0 (member call (member OutgoingMessage (root https://www.npmjs.com/package/http2)))))","finish"
"(member _encoder (parameter 0 (member call (member OutgoingResponse (root https://www.npmjs.com/package/http2)))))","error"
"(member _encoder (parameter 0 (member call (member OutgoingResponse (root https://www.npmjs.com/package/http2)))))","finish"
"(member _fayeClient (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","transport:down"
"(member _fayeClient (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","transport:up"
"(member _first (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","finish"
"(member _gc (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","message"
"(member _globber (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/readable-stream)))))","error"
"(member _globber (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/readable-stream)))))","end"
"(member _globber (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/readable-stream)))))","match"
"(member _helper (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/readable-stream)))))","error"
"(member _helper (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/readable-stream)))))","data"
"(member _helper (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/readable-stream)))))","end"
"(member _hparser (parameter 0 (member call (member Writable (root https://www.npmjs.com/package/readable-stream)))))","header"
"(member _hparser (parameter 0 (member call (member Writable (root https://www.npmjs.com/package/stream)))))","header"
"(member _in_stream (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _in_stream (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","end"
"(member _inboundPassThrough (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/stream)))))","end"
"(member _inboundPassThrough (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/stream)))))","readable"
"(member _io (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/process)))))","error"
"(member _io (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/process)))))","message"
"(member _io (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/process)))))","disconnect"
"(member _last (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","data"
"(member _last (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","end"
"(member _link (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/stream)))))","message"
"(member _link (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/stream)))))","detached"
"(member _link (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/stream)))))","errorReceived"
"(member _link (parameter 0 (member call (member Readable (root https://www.npmjs.com/package/stream)))))","creditChange"
"(member _linkDirectory (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","connection"
"(member _linkDirectory (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","connection-close"
"(member _mdm (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","error"
"(member _mdm (parameter 0 (member call (member Duplex (root https://www.npmjs.com/package/readable-stream)))))","end"
"(member _multiplexer (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","stream"
"(member _multiplexer (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","readable"
"(member _netserver (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _netserver (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","open"
"(member _netserver (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","connection"
"(member _netserver (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","secureConnection"
"(member _out_stream (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _out_stream (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","drain"
"(member _parser (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","error"
"(member _parser (parameter 0 (member call (member EventEmitter (root https://www.npmjs.com/package/events)))))","ping"
